TrackId,Name,AlbumId,MediaTypeId,GenreId,Composer
1329,Fates Warning,105,1,3,David Murray/Steve Harris
1330,The Assassin,105,1,3,Steve Harris
1331,Run Silent Run Deep,105,1,3,Bruce Dickinson/Steve Harris
1332,Hooks In You,105,1,3,Adrian Smith/Bruce Dickinson
1333,Bring Your Daughter... ...To The Slaughter,105,1,3,Bruce Dickinson
1334,Mother Russia,105,1,3,Steve Harris
1335,Where Eagles Dare,106,1,3,Steve Harris
1336,Revelations,106,1,3,Bruce Dickinson
1337,Flight Of The Icarus,106,1,3,Adrian Smith/Bruce Dickinson
1338,Die With Your Boots On,106,1,3,Adrian Smith/Bruce Dickinson/Steve Harris
1339,The Trooper,106,1,3,Steve Harris
1340,Still Life,106,1,3,David Murray/Steve Harris
1341,Quest For Fire,106,1,3,Steve Harris
1342,Sun And Steel,106,1,3,Adrian Smith/Bruce Dickinson
1343,To Tame A Land,106,1,3,Steve Harris
1344,Aces High,107,1,3,Harris
1345,2 Minutes To Midnight,107,1,3,Smith/Dickinson
1346,Losfer Words,107,1,3,Steve Harris
1347,Flash of The Blade,107,1,3,Dickinson
1348,Duelists,107,1,3,Steve Harris
1349,Back in the Village,107,1,3,Dickinson/Smith
1350,Powerslave,107,1,3,Dickinson
1351,Rime of the Ancient Mariner,107,1,3,Harris
1352,Intro,108,1,3,
1353,The Wicker Man,108,1,3,Adrian Smith/Bruce Dickinson/Steve Harris
1354,Ghost Of The Navigator,108,1,3,Bruce Dickinson/Janick Gers/Steve Harris
1355,Brave New World,108,1,3,Bruce Dickinson/David Murray/Steve Harris
1356,Wrathchild,108,1,3,Steve Harris
1357,2 Minutes To Midnight,108,1,3,Adrian Smith/Bruce Dickinson
1358,Blood Brothers,108,1,3,Steve Harris
1359,Sign Of The Cross,108,1,3,Steve Harris
1360,The Mercenary,108,1,3,Janick Gers/Steve Harris
1361,The Trooper,108,1,3,Steve Harris
1362,Dream Of Mirrors,109,1,1,Janick Gers/Steve Harris
1363,The Clansman,109,1,1,Steve Harris
1364,The Evil That Men Do,109,1,3,Adrian Smith/Bruce Dickinson/Steve Harris
1365,Fear Of The Dark,109,1,1,Steve Harris
1366,Iron Maiden,109,1,1,Steve Harris
1367,The Number Of The Beast,109,1,1,Steve Harris
1368,Hallowed Be Thy Name,109,1,1,Steve Harris
1369,Sanctuary,109,1,1,David Murray/Paul Di'Anno/Steve Harris
1370,Run To The Hills,109,1,1,Steve Harris
1371,Moonchild,110,1,3,Adrian Smith; Bruce Dickinson
1372,Infinite Dreams,110,1,3,Steve Harris
1373,Can I Play With Madness,110,1,3,Adrian Smith; Bruce Dickinson; Steve Harris
1374,The Evil That Men Do,110,1,3,Adrian Smith; Bruce Dickinson; Steve Harris
1375,Seventh Son of a Seventh Son,110,1,3,Steve Harris
1376,The Prophecy,110,1,3,Dave Murray; Steve Harris
1377,The Clairvoyant,110,1,3,Adrian Smith; Bruce Dickinson; Steve Harris
1378,Only the Good Die Young,110,1,3,Bruce Dickinson; Harris
1379,Caught Somewhere in Time,111,1,3,Steve Harris
1380,Wasted Years,111,1,3,Adrian Smith
1381,Sea of Madness,111,1,3,Adrian Smith
1382,Heaven Can Wait,111,1,3,Steve Harris
1383,Stranger in a Strange Land,111,1,3,Adrian Smith
1384,Alexander the Great,111,1,3,Steve Harris
1385,De Ja Vu,111,1,3,David Murray/Steve Harris
1386,The Loneliness of the Long Dis,111,1,3,Steve Harris
1387,22 Acacia Avenue,112,1,3,Adrian Smith/Steve Harris
1388,Children of the Damned,112,1,3,Steve Harris
1389,Gangland,112,1,3,Adrian Smith/Clive Burr/Steve Harris
1390,Hallowed Be Thy Name,112,1,3,Steve Harris
1391,Invaders,112,1,3,Steve Harris
1392,Run to the Hills,112,1,3,Steve Harris
1393,The Number Of The Beast,112,1,1,Steve Harris
1394,The Prisoner,112,1,3,Adrian Smith/Steve Harris
1395,Sign Of The Cross,113,1,1,Steve Harris
1396,Lord Of The Flies,113,1,1,Janick Gers/Steve Harris
1397,Man On The Edge,113,1,1,Blaze Bayley/Janick Gers
1398,Fortunes Of War,113,1,1,Steve Harris
1399,Look For The Truth,113,1,1,Blaze Bayley/Janick Gers/Steve Harris
1400,The Aftermath,113,1,1,Blaze Bayley/Janick Gers/Steve Harris
1401,Judgement Of Heaven,113,1,1,Steve Harris
1402,Blood On The World's Hands,113,1,1,Steve Harris
1403,The Edge Of Darkness,113,1,1,Blaze Bayley/Janick Gers/Steve Harris
1404,2 A.M.,113,1,1,Blaze Bayley/Janick Gers/Steve Harris
1405,The Unbeliever,113,1,1,Janick Gers/Steve Harris
1406,Futureal,114,1,1,Blaze Bayley/Steve Harris
1407,The Angel And The Gambler,114,1,1,Steve Harris
1408,Lightning Strikes Twice,114,1,1,David Murray/Steve Harris
1409,The Clansman,114,1,1,Steve Harris
1410,When Two Worlds Collide,114,1,1,Blaze Bayley/David Murray/Steve Harris
1411,The Educated Fool,114,1,1,Steve Harris
1412,Don't Look To The Eyes Of A Stranger,114,1,1,Steve Harris
1413,Como Estais Amigos,114,1,1,Blaze Bayley/Janick Gers
1434,When You Gonna Learn (Digeridoo),116,1,1,"Jay Kay/Kay, Jay"
1435,Too Young To Die,116,1,1,"Smith, Toby"
1436,Hooked Up,116,1,1,"Smith, Toby"
1437,"If I Like It, I Do It",116,1,1,"Gelder, Nick van"
1438,Music Of The Wind,116,1,1,"Smith, Toby"
1439,Emergency On Planet Earth,116,1,1,"Smith, Toby"
1440,"Whatever It Is, I Just Can't Stop",116,1,1,"Jay Kay/Kay, Jay"
1441,Blow Your Mind,116,1,1,"Smith, Toby"
1442,Revolution 1993,116,1,1,"Smith, Toby"
1443,Didgin' Out,116,1,1,"Buchanan, Wallis"
1455,Just Another Story,118,1,15,Toby Smith
1456,Stillness In Time,118,1,15,Toby Smith
1457,Half The Man,118,1,15,Toby Smith
1458,Light Years,118,1,15,Toby Smith
1459,Manifest Destiny,118,1,15,Toby Smith
1460,The Kids,118,1,15,Toby Smith
1461,Mr. Moon,118,1,15,Stuard Zender/Toby Smith
1462,Scam,118,1,15,Stuart Zender
1463,Journey To Arnhemland,118,1,15,Toby Smith/Wallis Buchanan
1464,Morning Glory,118,1,15,J. Kay/Jay Kay
1465,Space Cowboy,118,1,15,J. Kay/Jay Kay
1466,Last Chance,119,1,4,C. Cester/C. Muncey
1467,Are You Gonna Be My Girl,119,1,4,C. Muncey/N. Cester
1468,Rollover D.J.,119,1,4,C. Cester/N. Cester
1469,Look What You've Done,119,1,4,N. Cester
1470,Get What You Need,119,1,4,C. Cester/C. Muncey/N. Cester
1471,Move On,119,1,4,C. Cester/N. Cester
1472,Radio Song,119,1,4,C. Cester/C. Muncey/N. Cester
1473,Get Me Outta Here,119,1,4,C. Cester/N. Cester
1474,Cold Hard Bitch,119,1,4,C. Cester/C. Muncey/N. Cester
1475,Come Around Again,119,1,4,C. Muncey/N. Cester
1476,Take It Or Leave It,119,1,4,C. Muncey/N. Cester
1477,Lazy Gun,119,1,4,C. Cester/N. Cester
1478,Timothy,119,1,4,C. Cester
1479,Foxy Lady,120,1,1,Jimi Hendrix
1480,Manic Depression,120,1,1,Jimi Hendrix
1481,Red House,120,1,1,Jimi Hendrix
1482,Can You See Me,120,1,1,Jimi Hendrix
1483,Love Or Confusion,120,1,1,Jimi Hendrix
1484,I Don't Live Today,120,1,1,Jimi Hendrix
1485,May This Be Love,120,1,1,Jimi Hendrix
1486,Fire,120,1,1,Jimi Hendrix
1487,Third Stone From The Sun,120,1,1,Jimi Hendrix
1488,Remember,120,1,1,Jimi Hendrix
1489,Are You Experienced?,120,1,1,Jimi Hendrix
1490,Hey Joe,120,1,1,Billy Roberts
1491,Stone Free,120,1,1,Jimi Hendrix
1492,Purple Haze,120,1,1,Jimi Hendrix
1493,51st Anniversary,120,1,1,Jimi Hendrix
1494,The Wind Cries Mary,120,1,1,Jimi Hendrix
1495,Highway Chile,120,1,1,Jimi Hendrix
1496,Surfing with the Alien,121,2,1,
1497,Ice 9,121,2,1,
1498,Crushing Day,121,2,1,
1499,"Always With Me, Always With You",121,2,1,
1500,Satch Boogie,121,2,1,
1501,Hill of the Skull,121,2,1,J. Satriani
1502,Circles,121,2,1,
1503,Lords of Karma,121,2,1,J. Satriani
1504,Midnight,121,2,1,J. Satriani
1505,Echo,121,2,1,J. Satriani
1532,Pura Elegancia,124,1,16,João Suplicy
1533,Choramingando,124,1,16,João Suplicy
1534,Por Merecer,124,1,16,João Suplicy
1535,No Futuro,124,1,16,João Suplicy
1536,Voce Inteira,124,1,16,João Suplicy
1537,Cuando A Noite Vai Chegando,124,1,16,João Suplicy
1538,Naquele Dia,124,1,16,João Suplicy
1539,Equinocio,124,1,16,João Suplicy
1540,Papelão,124,1,16,João Suplicy
1541,Cuando Eu For Pro Ceu,124,1,16,João Suplicy
1542,Do Nosso Amor,124,1,16,João Suplicy
1543,Borogodo,124,1,16,João Suplicy
1544,Cafezinho,124,1,16,João Suplicy
1545,Enquanto O Dia Não Vem,124,1,16,João Suplicy
1546,The Green Manalishi,125,1,3,
1547,Living After Midnight,125,1,3,
1548,Breaking The Law (Live),125,1,3,
1549,Hot Rockin',125,1,3,
1550,Heading Out To The Highway (Live),125,1,3,
1551,The Hellion,125,1,3,
1552,Electric Eye,125,1,3,
1553,You've Got Another Thing Comin',125,1,3,
1554,Turbo Lover,125,1,3,
1555,Freewheel Burning,125,1,3,
1556,Some Heads Are Gonna Roll,125,1,3,
1557,Metal Meltdown,125,1,3,
1558,Ram It Down,125,1,3,
1559,Diamonds And Rust (Live),125,1,3,
1560,Victim Of Change (Live),125,1,3,
1561,Tyrant (Live),125,1,3,
1562,Comin' Home,126,1,1,"Paul Stanley, Ace Frehley"
1563,Plaster Caster,126,1,1,Gene Simmons
1564,Goin' Blind,126,1,1,"Gene Simmons, Stephen Coronel"
1565,Do You Love Me,126,1,1,"Paul Stanley, Bob Ezrin, Kim Fowley"
1566,Domino,126,1,1,Gene Simmons
1567,Sure Know Something,126,1,1,"Paul Stanley, Vincent Poncia"
1568,A World Without Heroes,126,1,1,"Paul Stanley, Gene Simmons, Bob Ezrin, Lewis Reed"
1569,Rock Bottom,126,1,1,"Paul Stanley, Ace Frehley"
1570,See You Tonight,126,1,1,Gene Simmons
1571,I Still Love You,126,1,1,Paul Stanley
1572,Every Time I Look At You,126,1,1,"Paul Stanley, Vincent Cusano"
1573,"2,000 Man",126,1,1,"Mick Jagger, Keith Richard"
1574,Beth,126,1,1,"Peter Criss, Stan Penridge, Bob Ezrin"
1575,Nothin' To Lose,126,1,1,Gene Simmons
1576,Rock And Roll All Nite,126,1,1,"Paul Stanley, Gene Simmons"
1577,Immigrant Song,127,1,1,Robert Plant
1578,Heartbreaker,127,1,1,John Bonham/John Paul Jones/Robert Plant
1579,Since I've Been Loving You,127,1,1,John Paul Jones/Robert Plant
1580,Black Dog,127,1,1,John Paul Jones/Robert Plant
1581,Dazed And Confused,127,1,1,Jimmy Page/Led Zeppelin
1582,Stairway To Heaven,127,1,1,Robert Plant
1583,Going To California,127,1,1,Robert Plant
1584,That's The Way,127,1,1,Robert Plant
1585,Whole Lotta Love (Medley),127,1,1,Arthur Crudup/Bernard Besman/Bukka White/Doc Pomus/John Bonham/John Lee Hooker/John Paul Jones/Mort Shuman/Robert Plant/Willie Dixon
1586,Thank You,127,1,1,Robert Plant
1587,We're Gonna Groove,128,1,1,Ben E.King/James Bethea
1588,Poor Tom,128,1,1,Jimmy Page/Robert Plant
1589,I Can't Quit You Baby,128,1,1,Willie Dixon
1590,Walter's Walk,128,1,1,"Jimmy Page, Robert Plant"
1591,Ozone Baby,128,1,1,"Jimmy Page, Robert Plant"
1592,Darlene,128,1,1,"Jimmy Page, Robert Plant, John Bonham, John Paul Jones"
1593,Bonzo's Montreux,128,1,1,John Bonham
1594,Wearing And Tearing,128,1,1,"Jimmy Page, Robert Plant"
1595,The Song Remains The Same,129,1,1,Jimmy Page/Jimmy Page & Robert Plant/Robert Plant
1596,The Rain Song,129,1,1,Jimmy Page/Jimmy Page & Robert Plant/Robert Plant
1597,Over The Hills And Far Away,129,1,1,Jimmy Page/Jimmy Page & Robert Plant/Robert Plant
1598,The Crunge,129,1,1,John Bonham/John Paul Jones
1599,Dancing Days,129,1,1,Jimmy Page/Jimmy Page & Robert Plant/Robert Plant
1600,D'Yer Mak'er,129,1,1,John Bonham/John Paul Jones
1601,No Quarter,129,1,1,John Paul Jones
1602,The Ocean,129,1,1,John Bonham/John Paul Jones
1603,In The Evening,130,1,1,"Jimmy Page, Robert Plant & John Paul Jones"
1604,South Bound Saurez,130,1,1,John Paul Jones & Robert Plant
1605,Fool In The Rain,130,1,1,"Jimmy Page, Robert Plant & John Paul Jones"
1606,Hot Dog,130,1,1,Jimmy Page & Robert Plant
1607,Carouselambra,130,1,1,"John Paul Jones, Jimmy Page & Robert Plant"
1608,All My Love,130,1,1,Robert Plant & John Paul Jones
1609,I'm Gonna Crawl,130,1,1,"Jimmy Page, Robert Plant & John Paul Jones"
1610,Black Dog,131,1,1,"Jimmy Page, Robert Plant, John Paul Jones"
1611,Rock & Roll,131,1,1,"Jimmy Page, Robert Plant, John Paul Jones, John Bonham"
1612,The Battle Of Evermore,131,1,1,"Jimmy Page, Robert Plant"
1613,Stairway To Heaven,131,1,1,"Jimmy Page, Robert Plant"
1614,Misty Mountain Hop,131,1,1,"Jimmy Page, Robert Plant, John Paul Jones"
1615,Four Sticks,131,1,1,"Jimmy Page, Robert Plant"
1616,Going To California,131,1,1,"Jimmy Page, Robert Plant"
1617,When The Levee Breaks,131,1,1,"Jimmy Page, Robert Plant, John Paul Jones, John Bonham, Memphis Minnie"
1618,Good Times Bad Times,132,1,1,Jimmy Page/John Bonham/John Paul Jones
1619,Babe I'm Gonna Leave You,132,1,1,Jimmy Page/Robert Plant
1620,You Shook Me,132,1,1,J. B. Lenoir/Willie Dixon
1621,Dazed and Confused,132,1,1,Jimmy Page
1622,Your Time Is Gonna Come,132,1,1,Jimmy Page/John Paul Jones
1623,Black Mountain Side,132,1,1,Jimmy Page
1624,Communication Breakdown,132,1,1,Jimmy Page/John Bonham/John Paul Jones
1625,I Can't Quit You Baby,132,1,1,Willie Dixon
1626,How Many More Times,132,1,1,Jimmy Page/John Bonham/John Paul Jones
1627,Whole Lotta Love,133,1,1,"Jimmy Page, Robert Plant, John Paul Jones, John Bonham"
1628,What Is And What Should Never Be,133,1,1,"Jimmy Page, Robert Plant"
1629,The Lemon Song,133,1,1,"Jimmy Page, Robert Plant, John Paul Jones, John Bonham"
1630,Thank You,133,1,1,"Jimmy Page, Robert Plant"
1631,Heartbreaker,133,1,1,"Jimmy Page, Robert Plant, John Paul Jones, John Bonham"
1632,Living Loving Maid (She's Just A Woman),133,1,1,"Jimmy Page, Robert Plant"
1633,Ramble On,133,1,1,"Jimmy Page, Robert Plant"
1634,Moby Dick,133,1,1,"John Bonham, John Paul Jones, Jimmy Page"
1635,Bring It On Home,133,1,1,"Jimmy Page, Robert Plant"
1636,Immigrant Song,134,1,1,"Jimmy Page, Robert Plant"
1637,Friends,134,1,1,"Jimmy Page, Robert Plant"
1638,Celebration Day,134,1,1,"Jimmy Page, Robert Plant, John Paul Jones"
1639,Since I've Been Loving You,134,1,1,"Jimmy Page, Robert Plant, John Paul Jones"
1640,Out On The Tiles,134,1,1,"Jimmy Page, Robert Plant, John Bonham"
1641,Gallows Pole,134,1,1,Traditional
1642,Tangerine,134,1,1,Jimmy Page
1643,That's The Way,134,1,1,"Jimmy Page, Robert Plant"
1644,Bron-Y-Aur Stomp,134,1,1,"Jimmy Page, Robert Plant, John Paul Jones"
1645,Hats Off To (Roy) Harper,134,1,1,Traditional
1646,In The Light,135,1,1,John Paul Jones/Robert Plant
1647,Bron-Yr-Aur,135,1,1,Jimmy Page
1648,Down By The Seaside,135,1,1,Robert Plant
1649,Ten Years Gone,135,1,1,Robert Plant
1650,Night Flight,135,1,1,John Paul Jones/Robert Plant
1651,The Wanton Song,135,1,1,Robert Plant
1652,Boogie With Stu,135,1,1,Ian Stewart/John Bonham/John Paul Jones/Mrs. Valens/Robert Plant
1653,Black Country Woman,135,1,1,Robert Plant
1654,Sick Again,135,1,1,Robert Plant
1655,Achilles Last Stand,136,1,1,Jimmy Page/Robert Plant
1656,For Your Life,136,1,1,Jimmy Page/Robert Plant
1657,Royal Orleans,136,1,1,John Bonham/John Paul Jones
1658,Nobody's Fault But Mine,136,1,1,Jimmy Page/Robert Plant
1659,Candy Store Rock,136,1,1,Jimmy Page/Robert Plant
1660,Hots On For Nowhere,136,1,1,Jimmy Page/Robert Plant
1661,Tea For One,136,1,1,Jimmy Page/Robert Plant
1662,Rock & Roll,137,1,1,John Bonham/John Paul Jones/Robert Plant
1663,Celebration Day,137,1,1,John Paul Jones/Robert Plant
1664,The Song Remains The Same,137,1,1,Robert Plant
1665,Rain Song,137,1,1,Robert Plant
1666,Dazed And Confused,137,1,1,Jimmy Page
1667,No Quarter,138,1,1,John Paul Jones/Robert Plant
1668,Stairway To Heaven,138,1,1,Robert Plant
1669,Moby Dick,138,1,1,John Bonham/John Paul Jones
1670,Whole Lotta Love,138,1,1,John Bonham/John Paul Jones/Robert Plant/Willie Dixon
1702,Are You Gonna Go My Way,141,1,1,Craig Ross/Lenny Kravitz
1703,Fly Away,141,1,1,Lenny Kravitz
1704,Rock And Roll Is Dead,141,1,1,Lenny Kravitz
1705,Again,141,1,1,Lenny Kravitz
1706,It Ain't Over 'Til It's Over,141,1,1,Lenny Kravitz
1707,Can't Get You Off My Mind,141,1,1,Lenny Kravitz
1708,Mr. Cab Driver,141,1,1,Lenny Kravitz
1709,American Woman,141,1,1,B. Cummings/G. Peterson/M.J. Kale/R. Bachman
1710,Stand By My Woman,141,1,1,Henry Kirssch/Lenny Kravitz/S. Pasch A. Krizan
1711,Always On The Run,141,1,1,Lenny Kravitz/Slash
1712,Heaven Help,141,1,1,Gerry DeVeaux/Terry Britten
1713,I Belong To You,141,1,1,Lenny Kravitz
1714,Believe,141,1,1,Henry Hirsch/Lenny Kravitz
1715,Let Love Rule,141,1,1,Lenny Kravitz
1716,Black Velveteen,141,1,1,Lenny Kravitz
1745,Pseudo Silk Kimono,144,1,1,"Kelly, Mosley, Rothery, Trewaves"
1746,Kayleigh,144,1,1,"Kelly, Mosley, Rothery, Trewaves"
1747,Lavender,144,1,1,"Kelly, Mosley, Rothery, Trewaves"
1748,Bitter Suite: Brief Encounter / Lost Weekend / Blue Angel,144,1,1,"Kelly, Mosley, Rothery, Trewaves"
1749,Heart Of Lothian: Wide Boy / Curtain Call,144,1,1,"Kelly, Mosley, Rothery, Trewaves"
1750,Waterhole (Expresso Bongo),144,1,1,"Kelly, Mosley, Rothery, Trewaves"
1751,Lords Of The Backstage,144,1,1,"Kelly, Mosley, Rothery, Trewaves"
1752,Blind Curve: Vocal Under A Bloodlight / Passing Strangers / Mylo / Perimeter Walk / Threshold,144,1,1,"Kelly, Mosley, Rothery, Trewaves"
1753,Childhoods End?,144,1,1,"Kelly, Mosley, Rothery, Trewaves"
1754,White Feather,144,1,1,"Kelly, Mosley, Rothery, Trewaves"
1791,Down Under,147,1,1,
1792,Overkill,147,1,1,
1793,Be Good Johnny,147,1,1,
1794,Everything I Need,147,1,1,
1795,Down by the Sea,147,1,1,
1796,Who Can It Be Now?,147,1,1,
1797,It's a Mistake,147,1,1,
1798,Dr. Heckyll & Mr. Jive,147,1,1,
1799,Shakes and Ladders,147,1,1,
1800,No Sign of Yesterday,147,1,1,
1801,Enter Sandman,148,1,3,"James Hetfield, Lars Ulrich and Kirk Hammett"
1802,Sad But True,148,1,3,Ulrich
1803,Holier Than Thou,148,1,3,Ulrich
1804,The Unforgiven,148,1,3,"James Hetfield, Lars Ulrich and Kirk Hammett"
1805,Wherever I May Roam,148,1,3,Ulrich
1806,Don't Tread On Me,148,1,3,Ulrich
1807,Through The Never,148,1,3,"James Hetfield, Lars Ulrich and Kirk Hammett"
1808,Nothing Else Matters,148,1,3,Ulrich
1809,Of Wolf And Man,148,1,3,"James Hetfield, Lars Ulrich and Kirk Hammett"
1810,The God That Failed,148,1,3,Ulrich
1811,My Friend Of Misery,148,1,3,"James Hetfield, Lars Ulrich and Jason Newsted"
1812,The Struggle Within,148,1,3,Ulrich
1813,Helpless,149,1,3,Harris/Tatler
1814,The Small Hours,149,1,3,Holocaust
1815,The Wait,149,1,3,Killing Joke
1816,Crash Course In Brain Surgery,149,1,3,Bourge/Phillips/Shelley
1817,Last Caress/Green Hell,149,1,3,Danzig
1818,Am I Evil?,149,1,3,Harris/Tatler
1819,Blitzkrieg,149,1,3,Jones/Sirotto/Smith
1820,Breadfan,149,1,3,Bourge/Phillips/Shelley
1821,The Prince,149,1,3,Harris/Tatler
1822,Stone Cold Crazy,149,1,3,Deacon/May/Mercury/Taylor
1823,So What,149,1,3,Culmer/Exalt
1824,Killing Time,149,1,3,Sweet Savage
1825,Overkill,149,1,3,Clarke/Kilmister/Tayler
1826,Damage Case,149,1,3,Clarke/Farren/Kilmister/Tayler
1827,Stone Dead Forever,149,1,3,Clarke/Kilmister/Tayler
1828,Too Late Too Late,149,1,3,Clarke/Kilmister/Tayler
1829,Hit The Lights,150,1,3,"James Hetfield, Lars Ulrich"
1830,The Four Horsemen,150,1,3,"James Hetfield, Lars Ulrich, Dave Mustaine"
1831,Motorbreath,150,1,3,James Hetfield
1832,Jump In The Fire,150,1,3,"James Hetfield, Lars Ulrich, Dave Mustaine"
1833,(Anesthesia) Pulling Teeth,150,1,3,Cliff Burton
1834,Whiplash,150,1,3,"James Hetfield, Lars Ulrich"
1835,Phantom Lord,150,1,3,"James Hetfield, Lars Ulrich, Dave Mustaine"
1836,No Remorse,150,1,3,"James Hetfield, Lars Ulrich"
1837,Seek & Destroy,150,1,3,"James Hetfield, Lars Ulrich"
1838,Metal Militia,150,1,3,"James Hetfield, Lars Ulrich, Dave Mustaine"
1839,Ain't My Bitch,151,1,3,"James Hetfield, Lars Ulrich"
1840,2 X 4,151,1,3,"James Hetfield, Lars Ulrich, Kirk Hammett"
1841,The House Jack Built,151,1,3,"James Hetfield, Lars Ulrich, Kirk Hammett"
1842,Until It Sleeps,151,1,3,"James Hetfield, Lars Ulrich"
1843,King Nothing,151,1,3,"James Hetfield, Lars Ulrich, Kirk Hammett"
1844,Hero Of The Day,151,1,3,"James Hetfield, Lars Ulrich, Kirk Hammett"
1845,Bleeding Me,151,1,3,"James Hetfield, Lars Ulrich, Kirk Hammett"
1846,Cure,151,1,3,"James Hetfield, Lars Ulrich"
1847,Poor Twisted Me,151,1,3,"James Hetfield, Lars Ulrich"
1848,Wasted My Hate,151,1,3,"James Hetfield, Lars Ulrich, Kirk Hammett"
1849,Mama Said,151,1,3,"James Hetfield, Lars Ulrich"
1850,Thorn Within,151,1,3,"James Hetfield, Lars Ulrich, Kirk Hammett"
1851,Ronnie,151,1,3,"James Hetfield, Lars Ulrich"
1852,The Outlaw Torn,151,1,3,"James Hetfield, Lars Ulrich"
1853,Battery,152,1,3,J.Hetfield/L.Ulrich
1854,Master Of Puppets,152,1,3,K.Hammett
1855,The Thing That Should Not Be,152,1,3,K.Hammett
1856,Welcome Home (Sanitarium),152,1,3,K.Hammett
1857,Disposable Heroes,152,1,3,J.Hetfield/L.Ulrich
1858,Leper Messiah,152,1,3,C.Burton
1859,Orion,152,1,3,K.Hammett
1860,Damage Inc.,152,1,3,K.Hammett
1861,Fuel,153,1,3,"Hetfield, Ulrich, Hammett"
1862,The Memory Remains,153,1,3,"Hetfield, Ulrich"
1863,Devil's Dance,153,1,3,"Hetfield, Ulrich"
1864,The Unforgiven II,153,1,3,"Hetfield, Ulrich, Hammett"
1865,Better Than You,153,1,3,"Hetfield, Ulrich"
1866,Slither,153,1,3,"Hetfield, Ulrich, Hammett"
1867,Carpe Diem Baby,153,1,3,"Hetfield, Ulrich, Hammett"
1868,Bad Seed,153,1,3,"Hetfield, Ulrich, Hammett"
1869,Where The Wild Things Are,153,1,3,"Hetfield, Ulrich, Newsted"
1870,Prince Charming,153,1,3,"Hetfield, Ulrich"
1871,Low Man's Lyric,153,1,3,"Hetfield, Ulrich"
1872,Attitude,153,1,3,"Hetfield, Ulrich"
1873,Fixxxer,153,1,3,"Hetfield, Ulrich, Hammett"
1874,Fight Fire With Fire,154,1,3,Metallica
1875,Ride The Lightning,154,1,3,Metallica
1876,For Whom The Bell Tolls,154,1,3,Metallica
1877,Fade To Black,154,1,3,Metallica
1878,Trapped Under Ice,154,1,3,Metallica
1879,Escape,154,1,3,Metallica
1880,Creeping Death,154,1,3,Metallica
1881,The Call Of Ktulu,154,1,3,Metallica
1882,Frantic,155,1,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich
1883,St. Anger,155,1,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich
1884,Some Kind Of Monster,155,1,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich
1885,Dirty Window,155,1,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich
1886,Invisible Kid,155,1,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich
1887,My World,155,1,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich
1888,Shoot Me Again,155,1,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich
1889,Sweet Amber,155,1,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich
1890,The Unnamed Feeling,155,1,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich
1891,Purify,155,1,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich
1892,All Within My Hands,155,1,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich
1893,Blackened,156,1,3,"James Hetfield, Lars Ulrich & Jason Newsted"
1894,...And Justice For All,156,1,3,"James Hetfield, Lars Ulrich & Kirk Hammett"
1895,Eye Of The Beholder,156,1,3,"James Hetfield, Lars Ulrich & Kirk Hammett"
1896,One,156,1,3,James Hetfield & Lars Ulrich
1897,The Shortest Straw,156,1,3,James Hetfield and Lars Ulrich
1898,Harvester Of Sorrow,156,1,3,James Hetfield and Lars Ulrich
1899,The Frayed Ends Of Sanity,156,1,3,"James Hetfield, Lars Ulrich and Kirk Hammett"
1900,To Live Is To Die,156,1,3,"James Hetfield, Lars Ulrich and Cliff Burton"
1901,Dyers Eve,156,1,3,"James Hetfield, Lars Ulrich and Kirk Hammett"
1902,Springsville,157,1,2,J. Carisi
1903,The Maids Of Cadiz,157,1,2,L. Delibes
1904,The Duke,157,1,2,Dave Brubeck
1905,My Ship,157,1,2,"Ira Gershwin, Kurt Weill"
1906,Miles Ahead,157,1,2,"Miles Davis, Gil Evans"
1907,Blues For Pablo,157,1,2,Gil Evans
1908,New Rhumba,157,1,2,A. Jamal
1909,The Meaning Of The Blues,157,1,2,"R. Troup, L. Worth"
1910,Lament,157,1,2,J.J. Johnson
1911,I Don't Wanna Be Kissed (By Anyone But You),157,1,2,"H. Spina, J. Elliott"
1912,Springsville (Alternate Take),157,1,2,J. Carisi
1913,Blues For Pablo (Alternate Take),157,1,2,Gil Evans
1914,The Meaning Of The Blues/Lament (Alternate Take),157,1,2,"J.J. Johnson/R. Troup, L. Worth"
1915,I Don't Wanna Be Kissed (By Anyone But You) (Alternate Take),157,1,2,"H. Spina, J. Elliott"
1942,Ace Of Spades,160,1,3,Clarke/Kilmister/Taylor
1943,Love Me Like A Reptile,160,1,3,Clarke/Kilmister/Taylor
1944,Shoot You In The Back,160,1,3,Clarke/Kilmister/Taylor
1945,Live To Win,160,1,3,Clarke/Kilmister/Taylor
1946,Fast And Loose,160,1,3,Clarke/Kilmister/Taylor
